text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@AndrFurrer1 @_ThomasForrer @FischerBieneMaj @SVPch @JaCO2Gesetz Dass wir bald #nettoneutral werden müssen steht ga… https://t.co/jCfguWVusw,FALSE,6,AndrFurrer1,2021-05-04T11:51:51Z,TRUE,1388586417299894272,1389548321849712640,1302011129221337089,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NicErzer,1,FALSE,FALSE,,
"@joanperfect @_ThomasForrer @SVPch @JaCO2Gesetz Da du mich sowieso schon als Belehrer betitelst, nutze ich doch gle… https://t.co/IcO1kLWTj1",FALSE,4,joanperfect,2021-05-04T11:50:17Z,TRUE,1388823684098543617,1389547929850064898,1885974816,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NicErzer,0,FALSE,FALSE,,
Legt ein JA ein fürs #CO2Gesetz und teilt fleissig - jetzt handeln für den #Klimaschutz! #GenerationsForFuture… https://t.co/Cd4Jv3ogab,FALSE,5,,2021-05-04T11:37:51Z,TRUE,,1389544799569686534,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SelmaLOrange,0,FALSE,FALSE,,
"RT @KlimaAllianzCH: Mittagspause sinnvoll nutzen? Mach mit und erstelle dein Testimonial! Es braucht die Stimmen aller Generationen, um mit…",FALSE,0,,2021-05-04T11:06:59Z,FALSE,,1389537032654008320,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CarloSteiner5,7,TRUE,FALSE,,
"RT @KlimaAllianzCH: Mittagspause sinnvoll nutzen? Mach mit und erstelle dein Testimonial! Es braucht die Stimmen aller Generationen, um mit…",FALSE,0,,2021-05-04T10:54:40Z,FALSE,,1389533933923147776,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeisseTaube2020,7,TRUE,FALSE,,
"Darum #CO2GesetzJA
#GenerationsForFuture https://t.co/C9v6Yy3yYJ",FALSE,6,,2021-05-04T10:31:46Z,FALSE,,1389528169041047560,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HeerFlorian,0,FALSE,FALSE,,
"RT @JaCO2Gesetz: #Klimaschutz betrifft uns alle. Längst sind es nicht mehr nur die Jungen, die sich im Rahmen von Fridays for Future für da…",FALSE,0,,2021-05-04T10:22:56Z,FALSE,,1389525946265448453,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AndiDreisiebner,3,TRUE,FALSE,,
"RT @KlimaAllianzCH: Mittagspause sinnvoll nutzen? Mach mit und erstelle dein Testimonial! Es braucht die Stimmen aller Generationen, um mit…",FALSE,0,,2021-05-04T10:13:01Z,FALSE,,1389523451405348866,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kilian_Baumann,7,TRUE,FALSE,,
"RT @KlimaAllianzCH: Mittagspause sinnvoll nutzen? Mach mit und erstelle dein Testimonial! Es braucht die Stimmen aller Generationen, um mit…",FALSE,0,,2021-05-04T10:10:46Z,FALSE,,1389522884549398530,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaCO2Gesetz,7,TRUE,FALSE,,
"Mittagspause sinnvoll nutzen? Mach mit und erstelle dein Testimonial! Es braucht die Stimmen aller Generationen, um… https://t.co/mm2dXWblqV",FALSE,20,,2021-05-04T10:09:20Z,TRUE,,1389522524699086851,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KlimaAllianzCH,7,FALSE,FALSE,,
"RT @bigliel: Wer vernünftig und auf auf kleinem Fuss lebt, wird mit dem #CO2Gesetz belohnt. Wer einen Sportwagen fährt, oft fliegt und Öl v…",FALSE,0,,2021-05-04T10:06:40Z,FALSE,,1389521851655888901,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lugidani,9,TRUE,FALSE,,
"Wenn der Vermieter die Miete nach der Reparatur erhöht, kann er nicht richtig kalkulieren und zieht sie über den Ti… https://t.co/GNd1IOZCMS",FALSE,0,,2021-05-04T10:03:42Z,TRUE,,1389521108500635650,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LawlessLizard,0,FALSE,FALSE,,
"@MartinCJanssen Was mich an dem, was @MartinCJanssen tut, wirklich stört, ist, dass er sein politisches Anliegen (g… https://t.co/61TnsWeLhu",FALSE,0,MartinCJanssen,2021-05-04T09:49:41Z,TRUE,1389497230843957248,1389517578771570690,1283680511102193666,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wohlfhloase1,0,FALSE,FALSE,,
RT @klinglergeorg: Die verlogene Kampagne der SVP - oder: Wie sich Erdölverkäufer und Tankstellenbauer noch möglichst lange Profite auf Kos…,FALSE,0,,2021-05-04T09:40:39Z,FALSE,,1389515306704510980,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danielmorf1,3,TRUE,FALSE,,
"RT @bigliel: Wer vernünftig und auf auf kleinem Fuss lebt, wird mit dem #CO2Gesetz belohnt. Wer einen Sportwagen fährt, oft fliegt und Öl v…",FALSE,0,,2021-05-04T09:38:48Z,FALSE,,1389514840109162498,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LuisMartinezGIF,9,TRUE,FALSE,,
"RT @WWF_Schweiz: «Es ist fantastisch zu sehen, wie mehr und mehr Schweizer Unternehmen begreifen, dass Klimaschutz und zukunftssicheres Wir…",FALSE,0,,2021-05-04T09:34:52Z,FALSE,,1389513850693713925,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JeannetteWibmer,2,TRUE,FALSE,,
"Wer vernünftig und auf auf kleinem Fuss lebt, wird mit dem #CO2Gesetz belohnt. Wer einen Sportwagen fährt, oft flie… https://t.co/B5Cwd9jn8Z",FALSE,45,,2021-05-04T09:34:19Z,TRUE,,1389513713703604224,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bigliel,9,FALSE,FALSE,,
"RT @JaCO2Gesetz: #Klimaschutz betrifft uns alle. Längst sind es nicht mehr nur die Jungen, die sich im Rahmen von Fridays for Future für da…",FALSE,0,,2021-05-04T09:32:40Z,FALSE,,1389513298232610816,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JeannetteWibmer,3,TRUE,FALSE,,
"RT @JaCO2Gesetz: #Klimaschutz betrifft uns alle. Längst sind es nicht mehr nur die Jungen, die sich im Rahmen von Fridays for Future für da…",FALSE,0,,2021-05-04T09:28:43Z,FALSE,,1389512301972230144,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SchutzfaktorM,3,TRUE,FALSE,,
"CO2-Ausstoss im Ausland kompensieren, dies sei günstiger- so ein Argument der Gegner.
Das ist weder wirtschaftlich… https://t.co/DYf84NP1Kz",FALSE,1,,2021-05-04T09:03:13Z,TRUE,,1389505883873349632,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gwoe_schweiz,0,FALSE,FALSE,,
"RT @swisscleantechD: «Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das #CO2Gese…",FALSE,0,,2021-05-04T08:55:55Z,FALSE,,1389504047145705472,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ReinerAberJa,9,TRUE,FALSE,,
"RT @swisscleantechD: «Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das #CO2Gese…",FALSE,0,,2021-05-04T08:51:53Z,FALSE,,1389503031767715843,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KlimaschutzCH,9,TRUE,FALSE,,
RT @NickGraf19: Und es geht nicht um dir Kostenfrage sondern darum wie wir unseren Planeten den zukünftigen Generationen überlassen - nicht…,FALSE,0,,2021-05-04T08:33:51Z,FALSE,,1389498494692515848,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",suter_gabriela,1,TRUE,FALSE,,
Und es geht nicht um dir Kostenfrage sondern darum wie wir unseren Planeten den zukünftigen Generationen überlassen… https://t.co/u2iTItGEad,FALSE,7,,2021-05-04T08:33:33Z,TRUE,,1389498420772188161,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NickGraf19,1,FALSE,FALSE,,
RT @SwissBankingSBA: „Betrifft das revidierte #CO2-Gesetz auch den #Finanzplatz?“ Bundesrätin Simonetta Sommaruga und weitere Experten aus…,FALSE,0,,2021-05-04T08:02:53Z,FALSE,,1389490702053171200,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SATELITLGTVUSA1,2,TRUE,FALSE,,
"RT @swisscleantechD: «Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das #CO2Gese…",FALSE,0,,2021-05-04T08:00:52Z,FALSE,,1389490194085253122,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AndiDreisiebner,9,TRUE,FALSE,,
„Betrifft das revidierte #CO2-Gesetz auch den #Finanzplatz?“ Bundesrätin Simonetta Sommaruga und weitere Experten a… https://t.co/WQQRwDshMN,FALSE,6,,2021-05-04T07:55:01Z,TRUE,,1389488722807250945,,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers (legacy)</a>",SwissBankingSBA,2,FALSE,FALSE,,
"RT @swisscleantechD: «Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das #CO2Gese…",FALSE,0,,2021-05-04T07:52:31Z,FALSE,,1389488094655680515,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gugulino,9,TRUE,FALSE,,
"RT @swisscleantechD: «Dank Verbänden &amp; Initiativen wie @swisscleantechD oder #CEO4Climate können wir beweisen, dass der Wechsel von schmutz…",FALSE,0,,2021-05-04T07:17:06Z,FALSE,,1389479180732190722,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OKwire,6,TRUE,FALSE,,
"#Klimaschutz betrifft uns alle. Längst sind es nicht mehr nur die Jungen, die sich für das #Klima einsetzen, sonder… https://t.co/2pCwxIYx70",FALSE,12,,2021-05-04T07:05:45Z,TRUE,,1389476323551322114,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",WWF_Schweiz,0,FALSE,FALSE,,
"«Dank Verbänden &amp; Initiativen wie @swisscleantechD oder #CEO4Climate können wir beweisen, dass der Wechsel von schm… https://t.co/RCFx7KLJai",FALSE,21,,2021-05-04T07:00:47Z,TRUE,,1389475075255119873,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",swisscleantechD,6,FALSE,FALSE,,
"RT @swisscleantechD: «Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das #CO2Gese…",FALSE,0,,2021-05-04T06:47:07Z,FALSE,,1389471635351261185,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Juerg_Grossen,9,TRUE,FALSE,,
RT @greenpeace_ch: Die Erdöl- und Autolobby wirbt mit viel Geld und unsinnigen Aussagen für ein Nein zum #CO2Gesetz. Das hat uns inspiriert…,FALSE,0,,2021-05-04T06:26:21Z,FALSE,,1389466409592295425,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kathch,9,TRUE,FALSE,,
RT @greenpeace_ch: Die Erdöl- und Autolobby wirbt mit viel Geld und unsinnigen Aussagen für ein Nein zum #CO2Gesetz. Das hat uns inspiriert…,FALSE,0,,2021-05-04T06:25:57Z,FALSE,,1389466307364593666,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WWF_Schweiz,9,TRUE,FALSE,,
"#Klimaschutz betrifft uns alle. Längst sind es nicht mehr nur die Jungen, die sich im Rahmen von Fridays for Future… https://t.co/5A0yfrsxWM",FALSE,9,,2021-05-04T05:30:11Z,TRUE,,1389452274431401986,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",JaCO2Gesetz,3,FALSE,FALSE,,
"RT @swisscleantechD: «Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen Sch…",FALSE,0,,2021-05-04T05:27:42Z,FALSE,,1389451648297283585,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wahlforschung0,6,TRUE,FALSE,,
RT @KlimaAllianzCH: Erdölverbände säen Zweifel in den Köpfen der Menschen. Teil 4 unserer Videoserie: Energieexperte &amp; Geo-Ökonom Laurent H…,FALSE,0,,2021-05-04T03:11:04Z,FALSE,,1389417263770525698,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",improve_this,2,TRUE,FALSE,,
"@Blickch Klingt ja alles schön und gut, aber wer soll das bezahlen? Synthetischer Treibstoff kostet 2.50-5.00 CHF/l… https://t.co/ZP2blsOZwv",FALSE,1,Blickch,2021-05-03T23:05:19Z,TRUE,1389278171724402689,1389355418380603392,22781017,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",campaigning,0,FALSE,FALSE,,
"RT @swisscleantechD: «Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen Sch…",FALSE,0,,2021-05-03T23:01:01Z,FALSE,,1389354335226712066,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GilbertRossier,6,TRUE,FALSE,,
"RT @TeamKenFM: Hygiene-Diktatur &amp; Öko-Faschismus | Von Ernst Wolff • Im Audioformat: https://t.co/VveE6pmAFI

#Co2GesetzJa #Übersterblichke…",FALSE,0,,2021-05-03T22:53:58Z,FALSE,,1389352560746717186,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mehriel,35,TRUE,FALSE,,
RT @AEE_SUISSE: Hauseigentümer mit knappen Portemonnaies werden vielfältig unterstützt auch vom #Klimafonds. #Härtefällen . Kantonalbanken…,FALSE,0,,2021-05-03T21:59:00Z,FALSE,,1389338731333644288,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rehsche,1,TRUE,FALSE,,
"@FranzStirnimann @PetraGoessi @JaCO2Gesetz @CO2GesetzJa @FDP_Liberalen In der Tat sehen wir kein Problem darin, wen… https://t.co/nJnMNJVMJy",FALSE,0,FranzStirnimann,2021-05-03T20:58:51Z,TRUE,1389320180359213059,1389323592257650690,1862973337,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",swisscleantechD,0,FALSE,FALSE,,
"RT @WWF_Schweiz: «Es ist fantastisch zu sehen, wie mehr und mehr Schweizer Unternehmen begreifen, dass Klimaschutz und zukunftssicheres Wir…",FALSE,0,,2021-05-03T20:52:38Z,FALSE,,1389322027559948289,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ManuelF02113697,2,TRUE,FALSE,,
Hauseigentümer mit knappen Portemonnaies werden vielfältig unterstützt auch vom #Klimafonds. #Härtefällen . Kantona… https://t.co/y4716Pe51z,FALSE,4,,2021-05-03T20:22:49Z,TRUE,,1389314525615247363,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AEE_SUISSE,1,FALSE,FALSE,,
"RT @swisscleantechD: «Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen Sch…",FALSE,0,,2021-05-03T20:12:42Z,FALSE,,1389311980071227395,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeisseTaube2020,6,TRUE,FALSE,,
RT @JaCO2Gesetz: Die Dänen haben’s geprüft: #Bahnreisen ist die beste und vernünftigste Weise des Reisens – abgesehen vom #Gehen und #Radfa…,FALSE,0,,2021-05-03T20:00:52Z,FALSE,,1389309002107002885,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WernerFuchs_CH,3,TRUE,FALSE,,
"RT @swisscleantechD: «Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen Sch…",FALSE,0,,2021-05-03T19:24:23Z,FALSE,,1389299818670006278,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KlimaAllianzCH,6,TRUE,FALSE,,
"@DanielSpahni @NordmannRoger @Knutti_ETH @watson_news @mueller_adrian Was finden sie schlecht an einem ""Krieg"" gege… https://t.co/nFjQcOusut",FALSE,0,DanielSpahni,2021-05-03T19:20:15Z,TRUE,1388215231701192704,1389298778784604164,1088162589719318528,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiniSchwiz,0,FALSE,FALSE,,
"RT @swisscleantechD: «Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das #CO2Gese…",FALSE,0,,2021-05-03T19:17:57Z,FALSE,,1389298200599744517,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marco_knubel,9,TRUE,FALSE,,
"RT @swisscleantechD: «Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen Sch…",FALSE,0,,2021-05-03T19:17:04Z,FALSE,,1389297978385518595,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GeorgSchoener,6,TRUE,FALSE,,
"RT @swisscleantechD: «Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen Sch…",FALSE,0,,2021-05-03T19:14:43Z,FALSE,,1389297387571720193,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mayagraf_bl,6,TRUE,FALSE,,
"RT @KlimaAllianzCH: Die Lügen der #Erdöllobby, entlarvt von @Knutti_ETH : ""Man kann übers #CO2-Gesetz unterschiedliche Meinungen haben, abe…",FALSE,0,,2021-05-03T19:05:23Z,FALSE,,1389295037729681420,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rnitsch,15,TRUE,FALSE,,
"«Wir sind noch nicht auf Kurs beim #Klima. Das #CO2Gesetz ist nicht ausreichend, aber das hindert uns nicht, einen… https://t.co/acXwNLuPHt",FALSE,22,,2021-05-03T18:56:47Z,TRUE,,1389292872025915393,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",swisscleantechD,6,FALSE,FALSE,,
"«Beim #CO2Gesetz geht es auch um die Wirtschaft. Man darf als UnternehmerIn absolut dazu stehen, dass man das… https://t.co/RS7UKmxIVY",FALSE,33,,2021-05-03T18:47:28Z,TRUE,,1389290528580280331,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",swisscleantechD,9,FALSE,FALSE,,
"RT @CO2GesetzJa: Laut der 1. Tamedia-Umfrage sind momentan 54% der Bevölkerung für das #CO2Gesetz. Wir liegen also vorne, müssen aber dranb…",FALSE,0,,2021-05-03T18:35:24Z,FALSE,,1389287493032452097,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jens_bjoernsen,3,TRUE,FALSE,,
"«Es waren intensive Jahre, in denen wir das #CO2Gesetz begleitet haben. Wir sind überzeugt, dass dieses Gesetz abso… https://t.co/Tifh6JatMZ",FALSE,13,,2021-05-03T18:25:28Z,TRUE,,1389284994368016389,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",swisscleantechD,1,FALSE,FALSE,,
"RT @KlimaAllianzCH: Die Lügen der #Erdöllobby, entlarvt von @Knutti_ETH : ""Man kann übers #CO2-Gesetz unterschiedliche Meinungen haben, abe…",FALSE,0,,2021-05-03T18:18:07Z,FALSE,,1389283142008180738,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SimonTschannett,15,TRUE,FALSE,,
"RT @JaCO2Gesetz: «Wir müssen Lösungen finden, die klima- und industriefreundlich sind. Das ist heute möglich.» @bertrandpiccard  präsentier…",FALSE,0,,2021-05-03T18:13:30Z,FALSE,,1389281981029101570,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ejvhattum,2,TRUE,FALSE,,
"RT @KlimaAllianzCH: Die Lügen der #Erdöllobby, entlarvt von @Knutti_ETH : ""Man kann übers #CO2-Gesetz unterschiedliche Meinungen haben, abe…",FALSE,0,,2021-05-03T18:06:59Z,FALSE,,1389280339626020869,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",macinthemiddle,15,TRUE,FALSE,,
