text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"@shifthappends @hauseder_ @jglpCH @grunliberale @JaCO2Gesetz @CO2GesetzJa Es reicht eben nicht, einfach einmal etwa… https://t.co/QcPdNnZ9kG",FALSE,0,shifthappends,2021-05-13T21:15:13Z,TRUE,1392946738890162176,1392951589657366532,764108843953623041,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pat61st,0,FALSE,FALSE,,
RT @NeinCo2Gesetz: 120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schwer. D…,FALSE,0,,2021-05-13T17:17:23Z,FALSE,,1392891737857798150,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wahlforschung0,11,TRUE,FALSE,,
@CPRSchmid @GrueneCH @Co2GesetzNein Nein zu diesem Machwerk. Wir zahlen genug Steuern und befolgen genug Vorschrift… https://t.co/PSTpuQoYLe,FALSE,1,CPRSchmid,2021-05-13T15:51:48Z,TRUE,1392761012932198402,1392870199519444997,949743628095840256,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jellyfish949,0,FALSE,FALSE,,
"RT @TPSchop: Blick-Voting zum #CO2Gesetz: Bitte erteilt @Damian_Mueller_ eine Absage und gebt die Stimme @ChristianImark #CO2GesetzNein 
ht…",FALSE,0,,2021-05-13T15:00:29Z,FALSE,,1392857286016749570,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WernerBechtel,2,TRUE,FALSE,,
RT @NeinCo2Gesetz: 120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schwer. D…,FALSE,0,,2021-05-13T14:35:48Z,FALSE,,1392851074504085506,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CH_SSpill_ZH,11,TRUE,FALSE,,
"@4Pasqualito @FDP_Liberalen @Damian_Mueller_ @JaCO2Gesetz Bei so vielen Falschinformationen, die ihm entgegenschlug… https://t.co/QTaVFOPbU2",FALSE,0,4Pasqualito,2021-05-13T14:23:27Z,TRUE,1392522095784046598,1392847965375668225,1110819320265953285,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",campaigning,0,FALSE,FALSE,,
"@Jeanine_Glarner @growthandform @fdp_ag Einen besseren, als den vorliegenden Kompromiss werden wir rechtzeitig nich… https://t.co/xZSzH7pWl5",FALSE,0,Jeanine_Glarner,2021-05-13T13:23:06Z,TRUE,1392831816604819460,1392832779881168896,124862435,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",campaigning,0,FALSE,FALSE,,
RT @NeinCo2Gesetz: 120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schwer. D…,FALSE,0,,2021-05-13T13:14:18Z,FALSE,,1392830565032812547,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",calcaneus38,11,TRUE,FALSE,,
RT @NeinCo2Gesetz: 120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schwer. D…,FALSE,0,,2021-05-13T12:50:27Z,FALSE,,1392824561511682051,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MAISYVA,11,TRUE,FALSE,,
"RT @TPSchop: Blick-Voting zum #CO2Gesetz: Bitte erteilt @Damian_Mueller_ eine Absage und gebt die Stimme @ChristianImark #CO2GesetzNein 
ht…",FALSE,0,,2021-05-13T12:28:13Z,FALSE,,1392818967505473541,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ArniWaveelried,2,TRUE,FALSE,,
"@PhilipBerini @rolf_walser @spschweiz @NordmannRoger Die #Gier und #Korruption der Linken kennt kein Ende.

#Co2Gesetz #Co2GesetzNein",FALSE,1,PhilipBerini,2021-05-13T12:26:32Z,FALSE,1392774445803188225,1392818541372616704,830839473667706881,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",morvjn,0,FALSE,FALSE,,
Blick-Voting zum #CO2Gesetz: Bitte erteilt @Damian_Mueller_ eine Absage und gebt die Stimme @ChristianImark… https://t.co/kjyvneUnM7,FALSE,10,,2021-05-13T12:26:24Z,TRUE,,1392818510066241541,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TPSchop,2,FALSE,FALSE,,
"Die #Gier und #Korruption der Linken kennt kein Ende.

#Co2Gesetz #Co2GesetzNein https://t.co/i91r7w9hbQ",FALSE,0,,2021-05-13T12:26:17Z,FALSE,,1392818480584536065,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",morvjn,1,FALSE,FALSE,,
"@rolf_walser @spschweiz @NordmannRoger Die #Gier und #Korruption der Linken kennt kein Ende.

#Co2Gesetz #Co2GesetzNein",FALSE,0,rolf_walser,2021-05-13T12:26:12Z,FALSE,1392758439386943490,1392818457939484673,745948280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",morvjn,0,FALSE,FALSE,,
RT @NeinCo2Gesetz: 120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schwer. D…,FALSE,0,,2021-05-13T12:16:13Z,FALSE,,1392815947090694149,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Peter40000092,11,TRUE,FALSE,,
"RT @campaigning: Ich möchte mal etwas klarstellen. Hab dazu eine Grafik von #CO2GesetzNein korrigiert, #CO2Gesetz #KlimaschutzEilt #CO2Gese…",FALSE,0,,2021-05-13T12:13:37Z,FALSE,,1392815292125007872,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GilbertRossier,15,TRUE,FALSE,,
RT @NeinCo2Gesetz: 120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schwer. D…,FALSE,0,,2021-05-13T11:54:10Z,FALSE,,1392810398857011207,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CamilleLotheZH,11,TRUE,FALSE,,
120 CHF mehr pro Flug können sich nicht alle leisten. Besonders für die Jungen macht das CO2-Gesetz das Reisen schw… https://t.co/ilqtq21uBT,FALSE,31,,2021-05-13T11:01:31Z,TRUE,,1392797146764693505,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",NeinCo2Gesetz,11,FALSE,FALSE,,
"RT @ckberner: Die Profiteure des CO2-Gesetzes sind die Subventionsjäger – aber sicherlich nicht das Klima.
Reine Umverteilung und Selbstber…",FALSE,0,,2021-05-13T10:11:48Z,FALSE,,1392784634132541441,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mousseman,1,TRUE,FALSE,,
"Die Profiteure des CO2-Gesetzes sind die Subventionsjäger – aber sicherlich nicht das Klima.
Reine Umverteilung und… https://t.co/dKSN0DGtWc",FALSE,5,,2021-05-13T09:59:34Z,TRUE,,1392781557308477448,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ckberner,1,FALSE,FALSE,,
"@WernerFuchs_CH @CHreibmaschine @JaCO2Gesetz @gfsbern Ja gerne!

Sobald wir eine tragfähige Energiestrategie haben,… https://t.co/uczHDYnSCx",FALSE,0,WernerFuchs_CH,2021-05-12T21:53:34Z,TRUE,1391091389438603265,1392598852067336201,2279325883,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hans_denkt,0,FALSE,FALSE,,
"RT @NeinCo2Gesetz: Liberaler Entscheid: NEIN zu mehr Steuern, Abgaben und Gebühren ohne Wirkung aufs Klima. Aargauer FDP sagt NEIN zum miss…",FALSE,0,,2021-05-12T21:49:30Z,FALSE,,1392597829441445894,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aker44,3,TRUE,FALSE,,
#CO2GesetzNein https://t.co/4OzWV67LkI,FALSE,0,,2021-05-12T21:27:04Z,FALSE,,1392592183342116872,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",benizeliska,0,FALSE,FALSE,,
"@swissmem @CO2GesetzJa Falsch überlegt. Wer seinem Land nicht schaden will, stimmt #CO2GesetzNein. Nicht gegen die… https://t.co/xGFLdR0Kne",FALSE,0,swissmem,2021-05-12T19:45:50Z,TRUE,1392486876217581570,1392566706728574981,252487394,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pat61st,0,FALSE,FALSE,,
"@campaigning @Synhelion Lol, was für ein absolut hirnloser, ungebildeter Kommentar. Die Abwanderung der Industrie u… https://t.co/kUeyYHSrEo",FALSE,0,campaigning,2021-05-12T19:42:43Z,TRUE,1392487698250805248,1392565925212217347,19915082,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pat61st,0,FALSE,FALSE,,
"In der Schweiz sicherlich keine Option...

#CO2Gesetz #Co2GesetzJa #co2steuer #Co2GesetzNein https://t.co/UhJhZXDFPE",FALSE,0,,2021-05-12T18:47:25Z,FALSE,,1392552005395222534,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HausmannReport,0,FALSE,FALSE,,
Das CO2-Gesetz schadet besonders energieintensiven Branchen. Für uns fallen Mehrkosten von bis zu 5'800 CHF an. Dar… https://t.co/ea1L3ePiC3,FALSE,6,,2021-05-12T17:01:39Z,TRUE,,1392525389839409159,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",NeinCo2Gesetz,0,FALSE,FALSE,,
"RT @NeinCo2Gesetz: Liberaler Entscheid: NEIN zu mehr Steuern, Abgaben und Gebühren ohne Wirkung aufs Klima. Aargauer FDP sagt NEIN zum miss…",FALSE,0,,2021-05-12T16:13:02Z,FALSE,,1392513153209147403,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",morvjn,3,TRUE,FALSE,,
"RT @NeinCo2Gesetz: Liberaler Entscheid: NEIN zu mehr Steuern, Abgaben und Gebühren ohne Wirkung aufs Klima. Aargauer FDP sagt NEIN zum miss…",FALSE,0,,2021-05-12T15:00:46Z,FALSE,,1392494968804102149,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MarkusBoeni,3,TRUE,FALSE,,
"Liberaler Entscheid: NEIN zu mehr Steuern, Abgaben und Gebühren ohne Wirkung aufs Klima. Aargauer FDP sagt NEIN zum… https://t.co/wD80NrP7QN",FALSE,10,,2021-05-12T14:23:07Z,TRUE,,1392485494580293636,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",NeinCo2Gesetz,3,FALSE,FALSE,,
RT @Klima_Manifest: @SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert Diese Be…,FALSE,0,,2021-05-12T14:19:19Z,FALSE,,1392484538299863051,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BernieBosshart,1,TRUE,FALSE,,
RT @thomas_aeschi: #CO2GesetzNein #NeinzumCO2Gesetz https://t.co/hLzoY0kNao,FALSE,0,,2021-05-12T10:21:49Z,FALSE,,1392424768192778240,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KarlMei57576330,26,TRUE,FALSE,,
RT @thomas_aeschi: #CO2GesetzNein #NeinzumCO2Gesetz https://t.co/hLzoY0kNao,FALSE,0,,2021-05-12T09:10:42Z,FALSE,,1392406871747829760,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",elkepoley,26,TRUE,FALSE,,
"@jonpult @JaCO2Gesetz @SP_Graubuenden @spschweiz Doch, muss verloren gehen. Da ist langfristig nichts gutes dabei. #CO2GesetzNein",FALSE,0,jonpult,2021-05-12T08:26:00Z,FALSE,1392216217956626439,1392395620556578819,116451792,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ZuendRainer,0,FALSE,FALSE,,
"RT @Klima_Manifest: @MartinGertsch @Knutti_ETH Ob der #Klimawandel-Scharlatan Knutti diese ""unerwünschten Fragen"" endlich beantworten kann…",FALSE,0,,2021-05-11T23:07:40Z,FALSE,,1392255114614804484,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BernieBosshart,1,TRUE,FALSE,,
"Gut so! Überrascht mich (im Positiven), dass BS auch dagegen ist.

#CO2GesetzNein https://t.co/LVNb6cLBaA",FALSE,5,,2021-05-11T19:55:06Z,FALSE,,1392206652296896518,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ArniWaveelried,0,FALSE,FALSE,,
"RT @zac1967: Im Standortwettbewerb muss man nicht gut sein. Es reicht, besser zu sein als die Konkurrenz. Mit der Ablehnung des Co2-Gesetze…",FALSE,0,,2021-05-11T18:41:23Z,FALSE,,1392188102136016897,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SwissGallo,4,TRUE,FALSE,,
"@schlumpfine1934 Richtig, Frauen leiden besonders unter diesem ungerechten Gesetz und müssen darum unbedingt… https://t.co/mDOrwmvarb",FALSE,0,schlumpfine1934,2021-05-11T18:38:35Z,TRUE,1392169570002165765,1392187395869663232,2747866078,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pat61st,0,FALSE,FALSE,,
Schickt uns jetzt Fotos von Euren aufgehängten Plakaten und Blachen und gewinnt einen Restaurant-Gutschein im Wert… https://t.co/pMkeeJyUp7,FALSE,5,,2021-05-11T17:01:18Z,TRUE,,1392162915273293836,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",NeinCo2Gesetz,0,FALSE,FALSE,,
"RT @zac1967: Im Standortwettbewerb muss man nicht gut sein. Es reicht, besser zu sein als die Konkurrenz. Mit der Ablehnung des Co2-Gesetze…",FALSE,0,,2021-05-11T16:24:03Z,FALSE,,1392153541612118022,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hrsuit,4,TRUE,FALSE,,
"Das heisst also das #CO2Gesetz ist nutzlos.

Danke Reto für dieses grossartige Argument für #CO2GesetzNein.

Du has… https://t.co/trEhfBhI6g",FALSE,2,,2021-05-11T15:31:07Z,TRUE,,1392140220565426178,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,0,FALSE,FALSE,,
"Das heisst also das #CO2Gesetz ist nutzlos.

Danke Reto für dieses grossartige Argument für #CO2GesetzNein.

Du has… https://t.co/8mfdTrp0fi",FALSE,0,,2021-05-11T15:30:27Z,TRUE,,1392140049458864128,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,0,FALSE,FALSE,,
"@Knutti_ETH Das heisst also das #CO2Gesetz ist nutzlos.

Danke Reto für dieses grossartige Argument für… https://t.co/EwB2ryQiQb",FALSE,0,Knutti_ETH,2021-05-11T15:30:23Z,TRUE,1391838662212603905,1392140033088438273,986202436820926464,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,0,FALSE,FALSE,,
"@FranzStirnimann @BR_Sprecher @UVEK Ob es auch ein ""Gegenvideo"" gibt, welches professionell die wichtigsten Gründe… https://t.co/hoN2N99a3u",FALSE,0,FranzStirnimann,2021-05-11T15:01:52Z,TRUE,1392123272305811457,1392132858203025423,1862973337,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ParolaChiara,0,FALSE,FALSE,,
RT @NeinCo2Gesetz: Mit dem missratenen CO2-Gesetz werden viele Familien weniger Geld zum Leben haben. Das ist ungerecht und hilft dem Klima…,FALSE,0,,2021-05-11T12:56:07Z,FALSE,,1392101213542432768,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nickipedia_11,6,TRUE,FALSE,,
"Diese grünen Politiker profitieren finanziell vom neuen CO2-Gesetz!!!
@Blickch @NZZ @tagesanzeiger @20min… https://t.co/SnfXHVwVDi",FALSE,0,,2021-05-11T12:38:50Z,TRUE,,1392096860068892673,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FStohlker,0,FALSE,FALSE,,
RT @NeinCo2Gesetz: Das missratene CO2-Gesetz kostet den Mittelstand jedes Jahr Milliarden! Und viele Gelder fliessen an Verbände und Öko-Pr…,FALSE,0,,2021-05-11T11:03:48Z,FALSE,,1392072946190069766,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,1,TRUE,FALSE,,
Das missratene CO2-Gesetz kostet den Mittelstand jedes Jahr Milliarden! Und viele Gelder fliessen an Verbände und Ö… https://t.co/YPWps4xkmi,FALSE,3,,2021-05-11T11:01:21Z,TRUE,,1392072328897511428,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",NeinCo2Gesetz,1,FALSE,FALSE,,
"RT @zac1967: Im Standortwettbewerb muss man nicht gut sein. Es reicht, besser zu sein als die Konkurrenz. Mit der Ablehnung des Co2-Gesetze…",FALSE,0,,2021-05-11T10:58:50Z,FALSE,,1392071695402471427,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HutteTomdie,4,TRUE,FALSE,,
"RT @zac1967: Im Standortwettbewerb muss man nicht gut sein. Es reicht, besser zu sein als die Konkurrenz. Mit der Ablehnung des Co2-Gesetze…",FALSE,0,,2021-05-11T10:38:58Z,FALSE,,1392066695272009728,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gubserm,4,TRUE,FALSE,,
"Im Standortwettbewerb muss man nicht gut sein. Es reicht, besser zu sein als die Konkurrenz. Mit der Ablehnung des… https://t.co/MAQj09iuwF",FALSE,21,,2021-05-11T10:29:08Z,TRUE,,1392064223807684611,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zac1967,4,FALSE,FALSE,,
@CediGmuer @TheDudeLebovski @JaCO2Gesetz Ein substantieller Teil der Lenkungsabgaben wird aber eben gerade nicht zu… https://t.co/UTqaF2otp8,FALSE,5,CediGmuer,2021-05-11T10:21:58Z,TRUE,1391710329072148482,1392062418851880962,1339940756560199681,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hans_denkt,0,FALSE,FALSE,,
RT @NeinCo2Gesetz: Mit dem missratenen CO2-Gesetz werden viele Familien weniger Geld zum Leben haben. Das ist ungerecht und hilft dem Klima…,FALSE,0,,2021-05-11T10:01:50Z,FALSE,,1392057352883429376,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mousseman,6,TRUE,FALSE,,
RT @mousseman: Ein sehr wichtiger Grund für #co2gesetznein. #CO2Gesetz https://t.co/5HmwEbmdD3,FALSE,0,,2021-05-11T09:10:57Z,FALSE,,1392044545785872385,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zac1967,1,TRUE,FALSE,,
Ein sehr wichtiger Grund für #co2gesetznein. #CO2Gesetz https://t.co/5HmwEbmdD3,FALSE,5,,2021-05-11T09:10:04Z,FALSE,,1392044322917335043,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mousseman,1,FALSE,FALSE,,
RT @rene_anthon: @s_sommaruga @michellegisin Haben sie eigentlich nichts gescheiteres zu tun als solchen Müll zu schreiben? Mich würde mal…,FALSE,0,,2021-05-11T07:40:54Z,FALSE,,1392021883743358980,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rene_anthon,1,TRUE,FALSE,,
@s_sommaruga @michellegisin Haben sie eigentlich nichts gescheiteres zu tun als solchen Müll zu schreiben? Mich wür… https://t.co/4f8dUYlr4c,FALSE,0,s_sommaruga,2021-05-11T07:40:19Z,TRUE,1391074695101964290,1392021739471785984,1139082610033008640,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rene_anthon,1,FALSE,FALSE,,
RT @NeinCo2Gesetz: Mit dem missratenen CO2-Gesetz werden viele Familien weniger Geld zum Leben haben. Das ist ungerecht und hilft dem Klima…,FALSE,0,,2021-05-11T05:48:13Z,FALSE,,1391993526095859716,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GeJo77778455,6,TRUE,FALSE,,
@SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert Dies… https://t.co/UIliptLIUN,FALSE,0,SandroBrotz,2021-05-11T04:38:53Z,TRUE,1391807445362688003,1391976079313752064,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,0,FALSE,FALSE,,
@SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert Wann… https://t.co/5TYtfIxsMk,FALSE,1,SandroBrotz,2021-05-11T04:26:28Z,TRUE,1391807445362688003,1391972953152270337,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,0,FALSE,FALSE,,
@SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert Was… https://t.co/WQwIYgLt5V,FALSE,0,SandroBrotz,2021-05-11T04:12:36Z,TRUE,1391807445362688003,1391969463096991744,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,0,FALSE,FALSE,,
@WernerBechtel @Bechtel @rehsche So hat die Atomenergielobby um #Wolf_Häfele vor knapp 45 Jahren den #CO2-Schwindel… https://t.co/yHClf3OUoe,FALSE,1,WernerBechtel,2021-05-11T04:04:43Z,TRUE,1391689591988572161,1391967482076880898,876286676,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,0,FALSE,FALSE,,
"@MartinGertsch @Knutti_ETH Ob der #Klimawandel-Scharlatan Knutti diese ""unerwünschten Fragen"" endlich beantworten k… https://t.co/LKCaDdP1yS",FALSE,1,MartinGertsch,2021-05-11T03:57:20Z,TRUE,1391839599262158853,1391965622347632640,333580182,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,1,FALSE,FALSE,,
@SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert Dies… https://t.co/J80xF24IBj,FALSE,1,SandroBrotz,2021-05-11T03:51:29Z,TRUE,1391807445362688003,1391964151032033283,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,1,FALSE,FALSE,,
@SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert So t… https://t.co/Lf1GUqcNi4,FALSE,0,SandroBrotz,2021-05-11T03:40:20Z,TRUE,1391807445362688003,1391961343767584769,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,0,FALSE,FALSE,,
@SandroBrotz @s_sommaruga @Damian_Mueller_ @Knutti_ETH @PriskaWismer @ChristianImark @HurterThomas @uelibamert Dem… https://t.co/1EXCm38vYV,FALSE,1,SandroBrotz,2021-05-11T03:35:21Z,TRUE,1391807445362688003,1391960089150607362,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klima_Manifest,0,FALSE,FALSE,,
