text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @alpeninitiative: «Die Zeit zum Handeln ist jetzt. Das #CO2Gesetz ist ein wichtiger Schritt in die richtige Richtung.»

Das ganze Video…",FALSE,0,,2021-05-18T09:18:54Z,FALSE,,1394583261083537409,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JungefuersKlima,2,TRUE,FALSE,,
"RT @alpeninitiative: «Die Zeit zum Handeln ist jetzt. Das #CO2Gesetz ist ein wichtiger Schritt in die richtige Richtung.»

Das ganze Video…",FALSE,0,,2021-05-18T07:57:54Z,FALSE,,1394562877084905474,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaCO2Gesetz,2,TRUE,FALSE,,
"«Die Zeit zum Handeln ist jetzt. Das #CO2Gesetz ist ein wichtiger Schritt in die richtige Richtung.»

Das ganze Vid… https://t.co/q2ukq1dsIu",FALSE,18,,2021-05-18T07:27:54Z,TRUE,,1394555329384525826,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alpeninitiative,2,FALSE,FALSE,,
"RT @alpeninitiative: Argument # 2 für ein JA zum CO2-Gesetz:  
Im Alpenraum besitzen überdurchschnittlich viele Leute ein Haus. Sie profiti…",FALSE,0,,2021-05-17T15:32:34Z,FALSE,,1394314910306390016,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",effizienz_ch,1,TRUE,FALSE,,
"Argument # 2 für ein JA zum CO2-Gesetz:  
Im Alpenraum besitzen überdurchschnittlich viele Leute ein Haus. Sie prof… https://t.co/bmLUzTHl75",FALSE,9,,2021-05-17T12:44:41Z,TRUE,,1394272660436172802,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alpeninitiative,1,FALSE,FALSE,,
@markusgisel @NickBeglinger @NZZ @TravailsuisseCH Unfundiert sind die Argumente keineswegs. Ihr hier unbegründetes… https://t.co/FbmV9Zb0a4,FALSE,1,markusgisel,2021-05-17T09:45:15Z,TRUE,1394188054244515843,1394227507398860800,2212444796,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",swisscleantechD,0,FALSE,FALSE,,
Unbedingt: 3 x JA am 13.06.2021 #TWIja #co2gesetzja #jaco2gesetz: https://t.co/fHfA5Yn58S https://t.co/Y2qQB2ShPm,FALSE,0,,2021-05-17T06:46:37Z,FALSE,,1394182551862980608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2000WattSO,0,FALSE,FALSE,,
"@MartinCJanssen Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns… https://t.co/GIGYX1b6JW",FALSE,0,MartinCJanssen,2021-05-20T22:40:25Z,TRUE,1394969924838305797,1395509745683992578,1283680511102193666,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
@FranzStirnimann @MartinCJanssen @rainmeie @CO2GesetzJa Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar ni… https://t.co/S6rKYG4nml,FALSE,1,FranzStirnimann,2021-05-20T22:39:49Z,TRUE,1394996917373968385,1395509596828078081,1862973337,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@srfkonsum @SRF Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns… https://t.co/qXfe7zWfsM",FALSE,0,srfkonsum,2021-05-20T22:39:04Z,TRUE,1394691048467750915,1395509406159212550,353631893,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@SRF @alain_berset Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird… https://t.co/BdS9u3bmJw",FALSE,0,SRF,2021-05-20T22:38:37Z,TRUE,1394992030816907277,1395509292439064581,187853842,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@srfmeteo @SRF Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns… https://t.co/z3lFzaDI3Q",FALSE,0,srfmeteo,2021-05-20T22:38:19Z,TRUE,1395235334061969410,1395509217109450752,271834118,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@SVPch @thomas_aeschi Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wi… https://t.co/6RM8D8qEQr",FALSE,0,SVPch,2021-05-20T22:37:36Z,TRUE,1394962556784107521,1395509035835838464,168790724,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@SandroBrotz @jungesvp @AndreasGerber12 Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,glo… https://t.co/ZJeDEWOCgv",FALSE,0,SandroBrotz,2021-05-20T22:37:14Z,TRUE,1380176800215670786,1395508947063345155,292565770,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@SVPch Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns nur kost… https://t.co/wgPs0vok8v",FALSE,1,SVPch,2021-05-20T22:36:57Z,TRUE,1394962556784107521,1395508875936284673,168790724,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@Weltwoche @s_sommaruga Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es… https://t.co/Rb5HhAGt1y",FALSE,0,Weltwoche,2021-05-20T22:36:18Z,TRUE,1395438638759125002,1395508709846048769,14699880,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@Weltwoche Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns nur… https://t.co/u5iKJ28DGq",FALSE,0,Weltwoche,2021-05-20T22:36:05Z,TRUE,1395476938211332100,1395508656163246082,14699880,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@nebelspalter Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns n… https://t.co/cGfFw84CPL",FALSE,0,nebelspalter,2021-05-20T22:35:46Z,TRUE,1395452892211974144,1395508577830416395,2838254091,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@JaCO2Gesetz @bastiengirod @CO2GesetzJa Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,glo… https://t.co/05F9omVMQy",FALSE,0,JaCO2Gesetz,2021-05-20T22:33:26Z,TRUE,1385556078906204160,1395507987620548610,726806560496865280,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@GrueneParlament @bastiengirod Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global geseh… https://t.co/d2N5GoM8aB",FALSE,0,GrueneParlament,2021-05-20T22:33:08Z,TRUE,1388856627483262976,1395507912471101441,1070327926799908865,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
@MullerAltermatt @bastiengirod @Blickch @CO2GesetzJa Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nicht… https://t.co/cu5jt40PXh,FALSE,0,MullerAltermatt,2021-05-20T22:32:48Z,TRUE,1389586343941099525,1395507829642080258,458597614,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
@AGmur @bastiengirod @JaCO2Gesetz @CO2GesetzJa Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts brin… https://t.co/qdP60asmzT,FALSE,0,AGmur,2021-05-20T22:32:11Z,TRUE,1389849500882284544,1395507672779264003,235081966,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@GrueneParlament @bastiengirod @mtoengi Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,glo… https://t.co/lmpI8cHZ1M",FALSE,0,GrueneParlament,2021-05-20T22:31:58Z,TRUE,1391322059607887875,1395507619952013313,1070327926799908865,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@bastiengirod @nebelspalter @Weltwoche Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,glob… https://t.co/RuYRZgOPgX",FALSE,0,bastiengirod,2021-05-20T22:31:35Z,TRUE,1393116630956351492,1395507521348153344,14077586,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@MullerAltermatt @bastiengirod Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global geseh… https://t.co/Fhx6ZR7eqf",FALSE,0,MullerAltermatt,2021-05-20T22:31:20Z,TRUE,1393623710364585985,1395507460513931264,458597614,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
@Knutti_ETH @bastiengirod @watson_news @philipploepfe Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nich… https://t.co/DzBrEpD3t0,FALSE,0,Knutti_ETH,2021-05-20T22:31:03Z,TRUE,1394676399261339653,1395507390594834435,986202436820926464,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns nur kosten!… https://t.co/2CXRYUYYwv",FALSE,0,,2021-05-20T22:29:07Z,TRUE,,1395506903053217817,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@bglaettli Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns nur… https://t.co/jtyKTtB8uj",FALSE,0,Politos_politik,2021-05-20T22:28:33Z,TRUE,1395325180663275521,1395506759767367686,828241131599253509,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"RT @campaigning: Es ist Zeit, mit der #CO2GesetzNein  Haarspalterei aufzuhören und #CO2GesetzJa zu sagen. Die Zeit drängt und die Schweiz d…",FALSE,0,,2021-05-20T22:27:55Z,FALSE,,1395506599633072132,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaCO2Gesetz,8,TRUE,FALSE,,
"@RaphaelSeunig @JaCO2Gesetz Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen.… https://t.co/8OVnB4mn8f",FALSE,0,RaphaelSeunig,2021-05-20T22:27:03Z,TRUE,1395338521720893442,1395506383366336518,1323245740659978240,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
@beatflach @JaCO2Gesetz @CO2GesetzJa @AEE_SUISSE Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts br… https://t.co/0oapaPUc4I,FALSE,0,beatflach,2021-05-20T22:26:37Z,TRUE,1394537733415215106,1395506275165868038,123362849,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@verkehrsclub @JaCO2Gesetz Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen.… https://t.co/KzUSSe6RRw",FALSE,0,verkehrsclub,2021-05-20T22:26:18Z,TRUE,1395273084400115714,1395506195293741059,271359459,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
@JaCO2Gesetz @KonsumSchutz @spschweiz @sp_luzern Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts br… https://t.co/nOO6dIOo4h,FALSE,0,JaCO2Gesetz,2021-05-20T22:26:06Z,TRUE,1395379549530120196,1395506143913553923,726806560496865280,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@_ThomasForrer @JaCO2Gesetz @SVPch Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global g… https://t.co/9JD09NvyoH",FALSE,0,_ThomasForrer,2021-05-20T22:25:52Z,TRUE,1388440664044670976,1395506083670765569,1258865701240090624,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@klinglergeorg @JaCO2Gesetz Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen.… https://t.co/UeG8C7lfDP",FALSE,0,klinglergeorg,2021-05-20T22:25:38Z,TRUE,1395383575973961732,1395506027051765762,275947721,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@VCSbeiderBasel @JaCO2Gesetz Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen… https://t.co/6WZNy4lYdi",FALSE,1,VCSbeiderBasel,2021-05-20T22:25:12Z,TRUE,1395045582650200071,1395505914925486080,1144533248506257408,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@mayagraf_bl @JaCO2Gesetz Vollkommener Unsinn dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. E… https://t.co/edk99yjpwM",FALSE,0,mayagraf_bl,2021-05-20T22:23:24Z,TRUE,1395405557746524163,1395505465749028867,3374457514,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"@JaCO2Gesetz Vollkommener Unsinn, dieses #CO2Gesetz ! Es wird rein gar nichts bringen,global gesehen. Es wird uns n… https://t.co/3rbcGKX5EW",FALSE,0,JaCO2Gesetz,2021-05-20T22:19:10Z,TRUE,1394908670215983104,1395504396599971844,726806560496865280,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Politos_politik,0,FALSE,FALSE,,
"RT @cwasi: #1 Innovation statt planlose Umverteilung - NEIN zum missratenen CO2-Gesetz!
#abst21 #CHvote #CO2GesetzNein 
https://t.co/P9S4MF…",FALSE,0,,2021-05-20T21:46:17Z,FALSE,,1395496123779923969,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WP_Beck,8,TRUE,FALSE,,
@Knutti_ETH @SwissRe @zeitonline Im Gegensatz zur Wirkung des CO2 Gesetzes gegen die Klimaerwärmung ist die Wirkung… https://t.co/SQ2jw25lPp,FALSE,6,Knutti_ETH,2021-05-20T21:44:19Z,TRUE,1395407409338802184,1395495630261395466,986202436820926464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChMu8162,0,FALSE,FALSE,,
"RT @cwasi: #1 Innovation statt planlose Umverteilung - NEIN zum missratenen CO2-Gesetz!
#abst21 #CHvote #CO2GesetzNein 
https://t.co/P9S4MF…",FALSE,0,,2021-05-20T21:36:18Z,FALSE,,1395493610221674498,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChMu8162,8,TRUE,FALSE,,
"RT @cwasi: #1 Innovation statt planlose Umverteilung - NEIN zum missratenen CO2-Gesetz!
#abst21 #CHvote #CO2GesetzNein 
https://t.co/P9S4MF…",FALSE,0,,2021-05-20T21:33:05Z,FALSE,,1395492800247046151,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hardmanpolitics,8,TRUE,FALSE,,
"RT @cwasi: #1 Innovation statt planlose Umverteilung - NEIN zum missratenen CO2-Gesetz!
#abst21 #CHvote #CO2GesetzNein 
https://t.co/P9S4MF…",FALSE,0,,2021-05-20T21:27:58Z,FALSE,,1395491513539432451,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Co2GesetzNein,8,TRUE,FALSE,,
"Es ist Zeit, mit der #CO2GesetzNein  Haarspalterei aufzuhören und #CO2GesetzJa zu sagen. Die Zeit drängt und die Sc… https://t.co/tyIV4ONrGW",FALSE,54,,2021-05-20T21:17:51Z,TRUE,,1395488968385380359,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",campaigning,8,FALSE,FALSE,,
"#1 Innovation statt planlose Umverteilung - NEIN zum missratenen CO2-Gesetz!
#abst21 #CHvote #CO2GesetzNein… https://t.co/YBfeC0krHc",FALSE,32,,2021-05-20T21:13:21Z,TRUE,,1395487833863991300,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cwasi,8,FALSE,FALSE,,
@LieLoBo Wie wahr.... ! #Gruene #CO2GesetzNein  #CovidGesetzNein  #PMTnein https://t.co/3hu2FnwSYl,FALSE,4,LieLoBo,2021-05-20T21:04:22Z,FALSE,1395244036341051395,1395485572580454400,11136212,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Msteinlin,1,FALSE,FALSE,,
"@FDP_Liberalen @Avenir_Suisse Damals 2013 sinngemäss: ""Ohne #Familienartikel wird unsere Geaellschaft vor die Hunde… https://t.co/uReT5BkQr7",FALSE,0,FDP_Liberalen,2021-05-20T19:08:08Z,TRUE,1395370653008728065,1395456323463098371,39250641,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",markuspmueller,0,FALSE,FALSE,,
"RT @NeinCo2Gesetz: 120 CHF mehr pro Flug sind keine Kleinigkeit. Das trifft besonders diejenigen, die Freunde im Ausland haben oder auch so…",FALSE,0,,2021-05-20T19:00:59Z,FALSE,,1395454524949729291,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StefanSchlatte1,11,TRUE,FALSE,,
"#CO2GesetzNein #InstANein 
Während FR aufgrund erneuerbarer Energien explodierende Energiekosten hat, sichert sich… https://t.co/6c1WiVSuIp",FALSE,0,,2021-05-20T18:59:32Z,TRUE,,1395454160200470532,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cfschaer,0,FALSE,FALSE,,
RT @RetoBKeller: Milliardenschwerer Klimafonds. Beamte bestimmen wohin das Geld geht? Planwirtschaft hat langfristig noch nie funktioniert.…,FALSE,0,,2021-05-20T18:35:22Z,FALSE,,1395448076538679297,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jcandinas,9,TRUE,FALSE,,
"RT @NeinCo2Gesetz: 120 CHF mehr pro Flug sind keine Kleinigkeit. Das trifft besonders diejenigen, die Freunde im Ausland haben oder auch so…",FALSE,0,,2021-05-20T18:09:39Z,FALSE,,1395441604975108096,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rolf_walser,11,TRUE,FALSE,,
"RT @NeinCo2Gesetz: 120 CHF mehr pro Flug sind keine Kleinigkeit. Das trifft besonders diejenigen, die Freunde im Ausland haben oder auch so…",FALSE,0,,2021-05-20T17:00:35Z,FALSE,,1395424223317868545,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wahlforschung0,11,TRUE,FALSE,,
"#CO2GesetzNein Ständig lügt man uns etwas vor was nicht eintreten wird !
Kein Meter wird weniger gefahren und geflo… https://t.co/E240JQJ33i",FALSE,1,,2021-05-20T16:51:17Z,TRUE,,1395421885672873994,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hokosan2,0,FALSE,FALSE,,
"RT @heimgartnerstef: Am 13. Juni: Missratenes CO2-Gesetz NEIN! 📮

#CO2Gesetz #CO2GesetzNein #abst21 @NeinCo2Gesetz https://t.co/WEOFTlAwzJ",FALSE,0,,2021-05-20T16:50:07Z,FALSE,,1395421590167375873,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jcandinas,1,TRUE,FALSE,,
RT @EberdorferRamon: Die Zustimmung zum CO2-Gesetz sinkt und sinkt. Und was mich besonders freut: eine klare Mehrheit der Basis der @FDP_Li…,FALSE,0,,2021-05-20T16:37:57Z,FALSE,,1395418527843196939,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,20,TRUE,FALSE,,
"Richtig!!

#CO2GesetzNein 

https://t.co/wYxQ6tdk5n",FALSE,0,,2021-05-20T16:37:50Z,FALSE,,1395418500525592581,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,0,FALSE,FALSE,,
RT @RetoBKeller: Milliardenschwerer Klimafonds. Beamte bestimmen wohin das Geld geht? Planwirtschaft hat langfristig noch nie funktioniert.…,FALSE,0,,2021-05-20T16:37:30Z,FALSE,,1395418417042186248,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",morvjn,9,TRUE,FALSE,,
"RT @NeinCo2Gesetz: 120 CHF mehr pro Flug sind keine Kleinigkeit. Das trifft besonders diejenigen, die Freunde im Ausland haben oder auch so…",FALSE,0,,2021-05-20T16:08:06Z,FALSE,,1395411018184990720,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jellyfish949,11,TRUE,FALSE,,
"""Die Zahl der Reisenden fiel (2020; Flughafen Zürich) um 74% auf 8,3 Millionen, wie der Flughafen am Mittwoch bekan… https://t.co/22pbXBARoA",FALSE,3,,2021-05-20T16:04:27Z,TRUE,,1395410096063197188,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",verathom,0,FALSE,FALSE,,
@chris_luethi @KatjaChrist @co2 @NeinCo2Gesetz Diese Nachtzüge müssen ja auch nicht jeglichen Luxus bieten. Und wo… https://t.co/JewuhOCUi9,FALSE,1,chris_luethi,2021-05-20T15:53:06Z,TRUE,1395388312282701828,1395407241969377284,3128748598,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeterSchaerli,0,FALSE,FALSE,,
RT @AlainS1991: Darum kann man aus liberaler Sicht nur Nein sagen zu diesem Gesetz. #CO2GesetzNein,FALSE,0,,2021-05-20T15:48:43Z,FALSE,,1395406138238291972,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kaiser_liberal,1,TRUE,FALSE,,
"Am 13. Juni: Missratenes CO2-Gesetz NEIN! 📮

#CO2Gesetz #CO2GesetzNein #abst21 @NeinCo2Gesetz https://t.co/WEOFTlAwzJ",FALSE,7,,2021-05-20T15:27:14Z,FALSE,,1395400731239321608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",heimgartnerstef,1,FALSE,FALSE,,
Darum kann man aus liberaler Sicht nur Nein sagen zu diesem Gesetz. #CO2GesetzNein,FALSE,14,AlainS1991,2021-05-20T15:24:43Z,FALSE,1395400095856726016,1395400097031147527,1425976159,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlainS1991,1,FALSE,FALSE,,
